nom,longitude,latitude,fonctionnel,secteur,type,materiel,nombe_place,toiture,image,date_creation,zone,trame_verte,aire_repos,limite,date_collecte,agent_collecteur,info_modifier_le,geometry
Reposoir 1802,1.212952,6.172922,True,Campus Sud,Banc,Béton,2.0,,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:31,AWUdI Koffi Fabrice,2024-11-01 23:43:31,POINT (302260.06513547513 682651.4988186588)
Reposoir 1803,1.212956,6.172886,True,Campus Sud,Banc,Béton,2.0,,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:31,AWUdI Koffi Fabrice,2024-11-01 23:43:31,POINT (302260.51544808544 682647.5104787328)
Reposoir 1804,1.212962,6.172841,True,Campus Sud,Banc,Béton,2.0,,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:31,AWUdI Koffi Fabrice,2024-11-01 23:43:31,POINT (302261.2029744711 682642.5391260944)
Reposoir 1805,1.212966,6.172794,True,Campus Sud,Banc,Béton,2.0,,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:31,AWUdI Koffi Fabrice,2024-11-01 23:43:31,POINT (302261.5447385268 682637.2762854035)
Reposoir 1806,1.212971,6.172747,True,Campus Sud,Banc,Béton,4.0,,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:31,AWUdI Koffi Fabrice,2024-11-01 23:43:31,POINT (302262.1217015588 682632.1662248734)
Reposoir 1807,1.212976,6.172708,True,Campus Sud,Banc,Béton,4.0,,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:31,AWUdI Koffi Fabrice,2024-11-01 23:43:31,POINT (302262.6142309764 682627.8039780793)
Reposoir 1808,1.212975,6.17266,True,Campus Sud,Banc,Béton,2.0,,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:31,AWUdI Koffi Fabrice,2024-11-01 23:43:31,POINT (302262.582088164 682622.498920581)
Reposoir 1809,1.212984,6.172772,True,Campus Sud,Banc,Béton,2.0,,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:31,AWUdI Koffi Fabrice,2024-11-01 23:43:31,POINT (302263.585154895 682634.855949094)
Reposoir 1810,1.212918,6.173006,True,Campus Sud,Banc,Béton,2.0,,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:31,AWUdI Koffi Fabrice,2024-11-01 23:43:31,POINT (302256.36422268016 682660.8002439551)
Reposoir 1811,1.212924,6.172962,True,Campus Sud,Banc,Béton,2.0,,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:31,AWUdI Koffi Fabrice,2024-11-01 23:43:31,POINT (302257.0376767968 682655.9535269394)
Reposoir 1812,1.212928,6.172923,True,Campus Sud,Banc,Béton,2.0,,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:31,AWUdI Koffi Fabrice,2024-11-01 23:43:31,POINT (302257.4055705916 682651.5772078763)
Reposoir 1813,1.212934,6.172887,True,Campus Sud,Banc,Béton,2.0,,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:31,AWUdI Koffi Fabrice,2024-11-01 23:43:31,POINT (302258.10515444726 682647.6170124885)
Reposoir 1814,1.21294,6.172841,True,Campus Sud,Banc,Béton,2.0,,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:31,AWUdI Koffi Fabrice,2024-11-01 23:43:31,POINT (302258.68211747933 682642.5069519582)
Reposoir 1815,1.212939,6.172791,True,Campus Sud,Banc,Béton,2.0,,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:31,AWUdI Koffi Fabrice,2024-11-01 23:43:31,POINT (302258.5534835824 682636.9385509456)
Reposoir 1816,1.212944,6.172747,True,Campus Sud,Banc,Béton,2.0,,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:31,AWUdI Koffi Fabrice,2024-11-01 23:43:31,POINT (302259.10230207624 682632.0777616608)
Reposoir 1817,1.212946,6.172706,True,Campus Sud,Banc,Béton,2.0,,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:31,AWUdI Koffi Fabrice,2024-11-01 23:43:31,POINT (302259.35963251744 682627.5627347057)
Reposoir 1818,1.212882,6.173002,True,Campus Sud,Banc,Béton,2.0,,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:31,AWUdI Koffi Fabrice,2024-11-01 23:43:31,POINT (302252.3758827542 682660.3499313444)
Reposoir 1819,1.212822,6.172997,True,Campus Sud,Banc,Béton,2.0,,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:31,AWUdI Koffi Fabrice,2024-11-01 23:43:31,POINT (302245.74786173156 682659.8436857763)
Reposoir 1820,1.212823,6.172957,True,Campus Sud,Banc,Béton,2.0,,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:31,AWUdI Koffi Fabrice,2024-11-01 23:43:31,POINT (302245.8734412407 682655.3715537766)
Reposoir 1821,1.212886,6.172964,True,Campus Sud,Banc,Béton,4.0,,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:31,AWUdI Koffi Fabrice,2024-11-01 23:43:31,POINT (302252.85433990275 682656.1123201732)
Reposoir 1822,1.212892,6.172922,True,Campus Sud,Banc,Béton,4.0,,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:31,AWUdI Koffi Fabrice,2024-11-01 23:43:31,POINT (302253.49964948115 682651.514874403)
Reposoir 1823,1.212824,6.172919,True,Campus Sud,Banc,Béton,4.0,,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:31,AWUdI Koffi Fabrice,2024-11-01 23:43:31,POINT (302245.8828773367 682651.2178614587)
Reposoir 1824,1.212877,6.172936,True,Campus Sud,Banc,Béton,2.0,,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:31,AWUdI Koffi Fabrice,2024-11-01 23:43:31,POINT (302251.8070102419 682653.0909058916)
Reposoir 1825,1.212896,6.172883,True,Campus Sud,Banc,Béton,2.0,,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:31,AWUdI Koffi Fabrice,2024-11-01 23:43:31,POINT (302253.8675432761 682647.1385553399)
Reposoir 1826,1.212903,6.172839,True,Campus Sud,Banc,Béton,2.0,,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:31,AWUdI Koffi Fabrice,2024-11-01 23:43:31,POINT (302254.6656330153 682642.3059105931)
Reposoir 1827,1.212906,6.172804,True,Campus Sud,Banc,Béton,2.0,,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:31,AWUdI Koffi Fabrice,2024-11-01 23:43:31,POINT (302254.9772377339 682638.4281340209)
Reposoir 1828,1.212831,6.172879,True,Campus Sud,Banc,Béton,2.0,,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:31,AWUdI Koffi Fabrice,2024-11-01 23:43:31,POINT (302246.73095063266 682646.7949313774)
Reposoir 1829,1.21291,6.172721,True,Campus Sud,Banc,Béton,2.0,,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:32,AWUdI Koffi Fabrice,2024-11-01 23:43:32,POINT (302255.352008326 682629.2560624996)
Reposoir 1830,1.212909,6.172765,True,Campus Sud,Banc,Béton,2.0,,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:32,AWUdI Koffi Fabrice,2024-11-01 23:43:32,POINT (302255.30173232284 682634.1731408605)
Reposoir 1831,1.212877,6.172717,True,Campus Sud,Banc,Béton,2.0,,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:32,AWUdI Koffi Fabrice,2024-11-01 23:43:32,POINT (302251.73757526797 682628.8479666965)
Reposoir 1832,1.212874,6.172767,True,Campus Sud,Banc,Béton,2.0,,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:32,AWUdI Koffi Fabrice,2024-11-01 23:43:32,POINT (302251.36766667414 682634.3600786327)
Reposoir 1833,1.212867,6.172805,True,Campus Sud,Banc,Béton,2.0,,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:32,AWUdI Koffi Fabrice,2024-11-01 23:43:32,POINT (302250.63993828034 682638.569545266)
Reposoir 1834,1.21286,6.172838,True,Campus Sud,Banc,Béton,2.0,,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:32,AWUdI Koffi Fabrice,2024-11-01 23:43:32,POINT (302249.85128434666 682642.2711599172)
Reposoir 1835,1.212952,6.172659,True,Campus Sud,Banc,Béton,2.0,,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:32,AWUdI Koffi Fabrice,2024-11-01 23:43:32,POINT (302259.9662782198 682622.3553449454)
Reposoir 1836,1.212921,6.172641,True,Campus Sud,Banc,Béton,2.0,,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:32,AWUdI Koffi Fabrice,2024-11-01 23:43:32,POINT (302256.57679943007 682620.4414957919)
Reposoir 1837,1.212883,6.172634,True,Campus Sud,Banc,Béton,2.0,,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:32,AWUdI Koffi Fabrice,2024-11-01 23:43:32,POINT (302252.37871261843 682619.6281805859)
Reposoir 1838,1.212955,6.172614,True,Campus Sud,Banc,Béton,2.0,,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:32,AWUdI Koffi Fabrice,2024-11-01 23:43:32,POINT (302260.2852121696 682617.417581282)
Reposoir 1839,1.212922,6.172604,True,Campus Sud,Banc,Béton,2.0,,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:32,AWUdI Koffi Fabrice,2024-11-01 23:43:32,POINT (302256.6810655929 682616.3478844854)
Reposoir 1840,1.212888,6.172582,True,Campus Sud,Banc,Béton,2.0,,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:32,AWUdI Koffi Fabrice,2024-11-01 23:43:32,POINT (302252.8263409513 682613.9457224075)
Reposoir 1841,1.212889,6.172542,True,Campus Sud,Banc,Béton,2.0,,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:32,AWUdI Koffi Fabrice,2024-11-01 23:43:32,POINT (302253.0016323499 682609.4980762593)
Reposoir 1842,1.212958,6.172572,True,Campus Sud,Banc,Béton,2.0,,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:32,AWUdI Koffi Fabrice,2024-11-01 23:43:32,POINT (302260.57341870887 682612.7641613228)
Reposoir 1843,1.212959,6.172543,True,Campus Sud,Banc,Béton,2.0,,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:32,AWUdI Koffi Fabrice,2024-11-01 23:43:32,POINT (302260.7287222862 682609.513021854)
Reposoir 1844,1.212959,6.172519,True,Campus Sud,Banc,Béton,2.0,,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:32,AWUdI Koffi Fabrice,2024-11-01 23:43:32,POINT (302260.7348660104 682606.852719392)
Reposoir 1845,1.212929,6.172573,True,Campus Sud,Banc,Béton,2.0,,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:32,AWUdI Koffi Fabrice,2024-11-01 23:43:32,POINT (302257.4693911852 682612.9047882259)
Reposoir 1846,1.21293,6.172544,True,Campus Sud,Banc,Béton,2.0,,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:32,AWUdI Koffi Fabrice,2024-11-01 23:43:32,POINT (302257.4769001813 682609.6533074391)
Reposoir 1847,1.212931,6.172516,True,Campus Sud,Banc,Béton,2.0,,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:32,AWUdI Koffi Fabrice,2024-11-01 23:43:32,POINT (302257.63186244067 682606.5499625516)
Reposoir 1848,1.212891,6.17251,True,Campus Sud,Banc,Béton,2.0,,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:32,AWUdI Koffi Fabrice,2024-11-01 23:43:32,POINT (302253.19939027616 682605.9485446864)
Reposoir 1849,1.212881,6.172475,True,Campus Sud,Banc,Béton,2.0,,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:32,AWUdI Koffi Fabrice,2024-11-01 23:43:32,POINT (302252.0259078946 682602.1031550306)
Reposoir 1850,1.212928,6.172473,True,Campus Sud,Banc,Béton,2.0,,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:32,AWUdI Koffi Fabrice,2024-11-01 23:43:32,POINT (302257.312419377 682601.8197747662)
Reposoir 1851,1.212839,6.172491,True,Campus Sud,Banc,Béton,2.0,,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:33,AWUdI Koffi Fabrice,2024-11-01 23:43:33,POINT (302247.40540398314 682603.8660305968)
Reposoir 1852,1.212879,6.172451,True,Campus Sud,Banc,Béton,2.0,,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:33,AWUdI Koffi Fabrice,2024-11-01 23:43:33,POINT (302251.8494809599 682599.4424327003)
Reposoir 1853,1.21293,6.172436,True,Campus Sud,Banc,Béton,2.0,,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:33,AWUdI Koffi Fabrice,2024-11-01 23:43:33,POINT (302257.4697708624 682597.6818678101)
Reposoir 1854,1.21284,6.172439,True,Campus Sud,Banc,Béton,2.0,,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:33,AWUdI Koffi Fabrice,2024-11-01 23:43:33,POINT (302247.56650996656 682598.1023832473)
Reposoir 1855,1.212882,6.17241,True,Campus Sud,Banc,Béton,2.0,,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:33,AWUdI Koffi Fabrice,2024-11-01 23:43:33,POINT (302252.1556509806 682594.8614833185)
Reposoir 1856,1.212842,6.172406,True,Campus Sud,Banc,Béton,2.0,,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:33,AWUdI Koffi Fabrice,2024-11-01 23:43:33,POINT (302247.72283749806 682594.4078600348)
Reposoir 2080,1.212031,6.175042,True,Campus Sud,Banc,Béton,2.0,,,,Espace administratif et pédagogique 2,,,limite UL,2024-11-01 23:43:42,AWUDI Koffi Fabrice,2024-11-01 23:43:42,POINT (302158.9172552169 682886.2274898574)
Reposoir 1857,1.21293,6.172429,True,Campus Sud,Banc,Béton,2.0,,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:33,AWUdI Koffi Fabrice,2024-11-01 23:43:33,POINT (302257.4714774524 682596.9428949038)
Reposoir 1858,1.212932,6.17239,True,Campus Sud,Banc,Béton,2.0,,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:33,AWUdI Koffi Fabrice,2024-11-01 23:43:33,POINT (302257.6291702558 682592.6571933666)
Reposoir 1859,1.212882,6.172368,True,Campus Sud,Banc,Béton,2.0,,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:33,AWUdI Koffi Fabrice,2024-11-01 23:43:33,POINT (302252.16623183875 682590.2798513005)
Reposoir 1860,1.212842,6.172372,True,Campus Sud,Banc,Béton,2.0,,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:33,AWUdI Koffi Fabrice,2024-11-01 23:43:33,POINT (302247.73137044813 682590.7129955041)
Reposoir 1861,1.212932,6.172354,True,Campus Sud,Banc,Béton,2.0,,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:33,AWUdI Koffi Fabrice,2024-11-01 23:43:33,POINT (302257.6383858419 682588.6667396735)
Reposoir 1862,1.212932,6.172321,True,Campus Sud,Banc,Béton,2.0,,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:33,AWUdI Koffi Fabrice,2024-11-01 23:43:33,POINT (302257.6469187921 682584.971875143)
Reposoir 1863,1.212932,6.172286,True,Campus Sud,Banc,Béton,2.0,,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:33,AWUdI Koffi Fabrice,2024-11-01 23:43:33,POINT (302257.6557930602 682581.1292160312)
Reposoir 1864,1.212928,6.172251,True,Campus Sud,Banc,Béton,2.0,,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:33,AWUdI Koffi Fabrice,2024-11-01 23:43:33,POINT (302257.2212835848 682577.2855329653)
Reposoir 1865,1.212884,6.172336,True,Campus Sud,Banc,Béton,2.0,,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:33,AWUdI Koffi Fabrice,2024-11-01 23:43:33,POINT (302252.3222180521 682586.7331226693)
Reposoir 1866,1.212887,6.172299,True,Campus Sud,Banc,Béton,2.0,,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:33,AWUdI Koffi Fabrice,2024-11-01 23:43:33,POINT (302252.62736411876 682582.5955570311)
Reposoir 1867,1.212888,6.172262,True,Campus Sud,Banc,Béton,4.0,,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:33,AWUdI Koffi Fabrice,2024-11-01 23:43:33,POINT (302252.7847156041 682578.457650075)
Reposoir 1868,1.212842,6.172335,True,Campus Sud,Banc,Béton,4.0,,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:33,AWUdI Koffi Fabrice,2024-11-01 23:43:33,POINT (302247.74092735234 682586.57474723)
Reposoir 1869,1.212845,6.172295,True,Campus Sud,Banc,Béton,4.0,,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:33,AWUdI Koffi Fabrice,2024-11-01 23:43:33,POINT (302248.0467560549 682582.1415924295)
Reposoir 1870,1.212848,6.172256,True,Campus Sud,Banc,Béton,4.0,,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:33,AWUdI Koffi Fabrice,2024-11-01 23:43:33,POINT (302248.3522434396 682577.8562322102)
Reposoir 1871,1.21297,6.172254,True,Campus Sud,Banc,Béton,2.0,,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:33,AWUdI Koffi Fabrice,2024-11-01 23:43:33,POINT (302261.80223296664 682577.5917029863)
Reposoir 1872,1.21301,6.17225,True,Campus Sud,Banc,Béton,2.0,,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:33,AWUdI Koffi Fabrice,2024-11-01 23:43:33,POINT (302266.23709435726 682577.1585587827)
Reposoir 1873,1.213012,6.172288,True,Campus Sud,Banc,Béton,4.0,,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:33,AWUdI Koffi Fabrice,2024-11-01 23:43:33,POINT (302266.52312661556 682581.2974896929)
Reposoir 1874,1.212973,6.172293,True,Campus Sud,Banc,Béton,2.0,,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:33,AWUdI Koffi Fabrice,2024-11-01 23:43:33,POINT (302262.2357184881 682581.8787697955)
Reposoir 1875,1.212977,6.172325,True,Campus Sud,Banc,Béton,2.0,,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:34,AWUdI Koffi Fabrice,2024-11-01 23:43:34,POINT (302262.6709105997 682585.4268636989)
Reposoir 1876,1.212869,6.172281,True,Campus Sud,Banc,Béton,2.0,,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:34,AWUdI Koffi Fabrice,2024-11-01 23:43:34,POINT (302250.71047169704 682580.6697903415)
Reposoir 1877,1.212805,6.172262,True,Campus Sud,Banc,Béton,4.0,,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:34,AWUdI Koffi Fabrice,2024-11-01 23:43:34,POINT (302243.6211102506 682578.5842829401)
Reposoir 1878,1.212805,6.172312,True,Campus Sud,Banc,Béton,4.0,,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:34,AWUdI Koffi Fabrice,2024-11-01 23:43:34,POINT (302243.60848148435 682584.0526824453)
Reposoir 1879,1.212805,6.172357,True,Campus Sud,Banc,Béton,2.0,,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:34,AWUdI Koffi Fabrice,2024-11-01 23:43:34,POINT (302243.5968766721 682589.0776982069)
Reposoir 1880,1.212764,6.172251,True,Campus Sud,Banc,Béton,4.0,,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:34,AWUdI Koffi Fabrice,2024-11-01 23:43:34,POINT (302238.98349428223 682577.3798152623)
Reposoir 1881,1.212758,6.172276,True,Campus Sud,Banc,Béton,2.0,,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:34,AWUdI Koffi Fabrice,2024-11-01 23:43:34,POINT (302238.40162255464 682580.1047289466)
Reposoir 1882,1.21275,6.172335,True,Campus Sud,Banc,Béton,2.0,,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:34,AWUdI Koffi Fabrice,2024-11-01 23:43:34,POINT (302237.4837630909 682586.6548656437)
Reposoir 1883,1.212687,6.172262,True,Campus Sud,Banc,Béton,4.0,,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:34,AWUdI Koffi Fabrice,2024-11-01 23:43:34,POINT (302230.5524805134 682578.6077230584)
Reposoir 1884,1.212673,6.172323,True,Campus Sud,Banc,Béton,4.0,,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:34,AWUdI Koffi Fabrice,2024-11-01 23:43:34,POINT (302229.0360025032 682585.3068901807)
Reposoir 1885,1.212732,6.172267,True,Campus Sud,Banc,Béton,4.0,,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:34,AWUdI Koffi Fabrice,2024-11-01 23:43:34,POINT (302235.49119093764 682579.0705315848)
Reposoir 1886,1.212716,6.172307,True,Campus Sud,Banc,Béton,4.0,,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:34,AWUdI Koffi Fabrice,2024-11-01 23:43:34,POINT (302233.77799567766 682583.5691415811)
Reposoir 1887,1.212673,6.172364,True,Campus Sud,Banc,Béton,4.0,,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:34,AWUdI Koffi Fabrice,2024-11-01 23:43:34,POINT (302229.0336875522 682589.8209822949)
Reposoir 1888,1.21262,6.172324,True,Campus Sud,Banc,Béton,4.0,,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:34,AWUdI Koffi Fabrice,2024-11-01 23:43:34,POINT (302223.1264743003 682585.5114755611)
Reposoir 1889,1.2126,6.172344,True,Campus Sud,Banc,Béton,2.0,,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:34,AWUdI Koffi Fabrice,2024-11-01 23:43:34,POINT (302220.89772854326 682587.717093459)
Reposoir 1890,1.212617,6.172361,True,Campus Sud,Banc,Béton,4.0,,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:34,AWUdI Koffi Fabrice,2024-11-01 23:43:34,POINT (302222.8233979885 682589.5598862608)
Reposoir 1891,1.212593,6.172264,True,Campus Sud,Banc,Béton,2.0,,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:34,AWUdI Koffi Fabrice,2024-11-01 23:43:34,POINT (302220.08510637603 682578.8823358731)
Reposoir 1892,1.212493,6.172384,True,Campus Sud,Banc,Béton,2.0,,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:34,AWUdI Koffi Fabrice,2024-11-01 23:43:34,POINT (302209.06544949167 682592.1184204463)
Reposoir 1893,1.212556,6.17242,True,Campus Sud,Banc,Béton,2.0,,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:34,AWUdI Koffi Fabrice,2024-11-01 23:43:34,POINT (302216.0715942866 682596.1144436642)
Reposoir 1894,1.212485,6.172472,True,Campus Sud,Banc,Béton,2.0,,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:34,AWUdI Koffi Fabrice,2024-11-01 23:43:34,POINT (302208.21697178035 682601.8743828002)
Reposoir 1895,1.212534,6.172489,True,Campus Sud,Banc,Béton,2.0,,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:34,AWUdI Koffi Fabrice,2024-11-01 23:43:34,POINT (302213.7071616456 682603.721453664)
Reposoir 1896,1.212484,6.172579,True,Campus Sud,Banc,Béton,2.0,,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:34,AWUdI Koffi Fabrice,2024-11-01 23:43:34,POINT (302208.169947237 682613.7259272095)
Reposoir 1897,1.212512,6.172614,True,Campus Sud,Banc,Béton,2.0,,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:34,AWUdI Koffi Fabrice,2024-11-01 23:43:34,POINT (302211.237437295 682617.5474974106)
Reposoir 1898,1.212545,6.172583,True,Campus Sud,Banc,Béton,4.0,,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:34,AWUdI Koffi Fabrice,2024-11-01 23:43:34,POINT (302214.96660901856 682614.113861422)
